chr11	3059009	3059755	1	0.306032	10	1.0825e-05	0.00036587	0.665	0.35897
chr11	3051168	3051562	1	0.303347	16	2.8709e-05	0.00019163	0.63616	0.33281
chr11	3079487	3080529	1	0.167214	29	1.7085e-05	0.00014182	0.4518	0.28459
chr11	3075595	3076035	1	0.229802	10	7.5776e-05	0.0061715	0.27928	0.049481
chr11	3081787	3082085	1	0.217018	13	1.3461e-06	0.0004663	0.58939	0.37237
chr11	3082085	3082593	0.024023	0.271495	17	6.4547e-07	1.7728e-07	0.55542	0.28393
chr11	3086006	3087230	1	0.323037	28	7.2705e-09	8.6317e-06	0.5717	0.24866
chr11	3096979	3097720	1	0.259712	10	0.00105	0.01386	0.40129	0.14158
chr11	3103225	3103648	1	0.335047	17	0.010287	0.0091636	0.60576	0.27072
chr11	3106006	3106821	1	0.226283	15	0.00045678	0.00045649	0.41958	0.19329
chr11	3106821	3107371	1	0.137213	10	0.075256	0.012894	0.32699	0.18978
chr11	3107386	3107455	1	0.139124	3	0.05014	0.032501	0.29202	0.14653
chr11	3107833	3107883	1	0.351834	10	0.00072528	0.0024108	0.53167	0.17983
chr11	3115385	3115653	1	0.240997	10	2.165e-05	0.0057555	0.44581	0.20482
chr11	3100326	3100435	1	0.157487	15	2.5534e-05	8.5104e-05	0.44475	0.28726
chr11	3117311	3118031	1	0.211099	15	0.00020539	0.0037622	0.38325	0.17215
chr11	3108210	3108345	1	0.199998	10	0.14314	0.10084	0.47499	0.27499
chr11	3108353	3108718	1	0.158506	13	0.0072438	0.0021839	0.32959	0.17109
chr11	3108718	3109358	1	0.273896	10	0.00105	0.0028004	0.45902	0.18513
chr11	3109358	3109359	1	0.247733	1	0.0066342	0.0064465	0	0.013889
chr11	3123448	3123777	1	0.194474	10	0.0028795	0.014227	0.41851	0.22404
chr11	3128866	3129234	1	0.283050	10	1.0825e-05	0.00016854	0.39877	0.11572
chr11	3136280	3136342	1	0.197527	10	2.165e-05	0.0011375	0.35902	0.1615
chr11	3125561	3125914	1	0.211743	10	0.0020892	0.012967	0.34106	0.12932
chr11	3145016	3145654	1	0.134836	18	6.059e-06	0.00033971	0.24279	0.10795
chr11	3143441	3143509	1	0.285118	19	5.5314e-07	7.52e-06	0.53	0.24488
chr11	3170521	3171115	1	0.343333	10	0.018543	0.056705	0.50833	0.165
chr11	3207842	3208133	1	0.450556	10	0.0028795	0.013297	0.65	0.19944
chr11	3231436	3231558	1	0.725000	10	4.33e-05	0.00095935	0.81667	0.091667
chr11	3232636	3232712	1	0.491681	12	1.4052e-05	0.0024663	0.76267	0.27099
chr11	3249052	3249131	1	0.850000	10	0.0001299	0.00015624	0.9	0.05
chr11	3261284	3261375	1	0.383333	10	0.0068415	0.0082536	0.73333	0.35
chr11	3273910	3274224	1	0.464835	13	0.00049305	0.0092788	0.75128	0.28645
chr11	3274224	3274725	1	0.276316	19	0.068051	0.15681	0.46053	0.18421
chr11	3276764	3277402	1	0.576111	10	0.00032475	0.00014369	0.67167	0.095556
chr11	3279460	3279750	1	0.631944	12	0.0001028	0.00049449	0.91667	0.28472
chr11	3282247	3282302	1	0.750000	12	7.396e-07	1	0.75	0
chr11	3293644	3293918	1	0.443571	10	0.00105	0.0009566	0.61714	0.17357
chr11	3300367	3300726	1	-0.375000	14	5.2683e-05	1.3279e-05	0.035714	0.41071
chr11	3309554	3309853	1	0.786905	14	4.326e-05	1.4268e-05	0.92857	0.14167
chr11	3323964	3324383	1	0.679825	19	1.2735e-05	1.6772e-05	0.71053	0.030702
chr11	3334129	3334339	1	0.289167	10	0.10512	0.19182	0.53333	0.24417
chr11	3352136	3352237	1	0.884615	13	1.923e-07	1	0.88462	0
chr11	3370173	3370616	1	0.339744	13	0.016409	0.058666	0.67308	0.33333
chr11	3385491	3385635	1	0.530476	10	0.00072528	0.0083883	0.84167	0.31119
chr11	3441900	3442043	1	0.581944	12	4.9553e-05	0.00045996	0.70694	0.125
chr11	3449915	3450710	0.081588	0.650000	19	6.4343e-07	6.0209e-07	0.94737	0.29737
chr11	3457441	3457688	1	-0.476389	12	0.00014422	0.00535	0.14583	0.62222
chr11	3464538	3464673	0.20844	0.512821	13	1.923e-07	1.5382e-06	0.60385	0.091026
chr11	3486024	3486141	1	0.530000	10	0.043257	0.060818	0.6	0.07
chr11	3482712	3483072	1	0.790278	12	7.396e-07	1	0.79028	0
chr11	3542159	3542386	1	0.496970	11	0.00076549	0.0027188	0.53333	0.036364
chr11	3594146	3594712	1	0.554048	10	0.00072528	0.028287	0.84333	0.28929
chr11	3605514	3605869	1	0.489762	10	0.00105	0.0025508	0.65167	0.1619
