chr11	3060322	3060545	1	-0.463212	10	1.0825e-05	0.00012627	0.17968	0.64289
chr11	3057146	3057291	1	-0.696288	10	1.0825e-05	4.304e-05	0.11167	0.80795
chr11	3070606	3071248	1	-0.618793	14	0.00011357	3.8845e-05	0.13095	0.74974
chr11	3081787	3082593	9.2422e-05	-0.353367	30	2.8764e-11	6.5831e-10	0.57014	0.92351
chr11	3079453	3080186	0.82548	-0.445018	25	1.3329e-09	5.8798e-06	0.48541	0.93043
chr11	3089576	3089705	1	-0.595335	12	7.396e-07	0.0010348	0.22815	0.82348
chr11	3075410	3076300	0.016839	-0.561774	29	6.9199e-09	1.1994e-07	0.13261	0.69439
chr11	3099967	3100518	0.00010245	-0.483421	37	2.29e-10	7.2973e-10	0.42471	0.90813
chr11	3083525	3084418	1	-0.211081	20	7.8376e-05	3.4528e-05	0.57643	0.78751
chr11	3092075	3092657	0.066545	-0.501780	17	6.4547e-07	4.7399e-07	0.38466	0.88644
chr11	3102622	3102906	1	-0.446169	16	0.00019057	0.00040161	0.33966	0.78583
chr11	3108687	3109052	1	-0.440226	10	1.0825e-05	0.00016547	0.4836	0.92382
chr11	3107836	3107903	1	-0.128595	10	0.35268	0.85994	0.32936	0.45795
chr11	3106417	3106822	1	-0.417088	10	1.0825e-05	0.00015025	0.49089	0.90798
chr11	3106833	3107455	1	-0.266923	12	0.038721	0.02051	0.31184	0.57877
chr11	3114672	3115135	0.044464	-0.520801	15	3.067e-06	3.1671e-07	0.33709	0.85789
chr11	3115135	3115943	1	-0.379136	17	0.00010667	3.784e-05	0.38554	0.76468
chr11	3120153	3120867	1	-0.296667	16	0.0037073	0.00083821	0.42266	0.71932
chr11	3123801	3124119	1	-0.540300	12	7.396e-07	3.4869e-05	0.34417	0.88447
chr11	3125596	3125915	1	-0.399626	10	0.0068415	0.0091443	0.33863	0.73826
chr11	3126731	3126984	1	-0.494654	10	1.0825e-05	0.00043862	0.36166	0.85632
chr11	3128787	3129471	0.93605	-0.455641	15	3.067e-06	6.6674e-06	0.38798	0.84362
chr11	3117283	3117285	1	-0.333891	2	0.012094	0.0024015	0.028124	0.038339
chr11	3117299	3117667	1	-0.398626	10	0.00072528	0.00038437	0.34797	0.7466
chr11	3117686	3118200	1	-0.388249	10	0.00072528	0.002631	0.36155	0.7498
chr11	3130678	3131092	1	-0.498836	12	0.00049553	0.0011937	0.23958	0.73842
chr11	3134937	3135075	1	-0.388135	10	1.0825e-05	0.00012622	0.47058	0.85872
chr11	3139188	3139321	1	-0.582068	12	0.0014326	0.0051152	0.16495	0.74702
chr11	3141999	3143012	8.2331e-05	-0.518897	36	1.3676e-10	5.8643e-10	0.1833	0.7022
chr11	3145016	3145654	1	-0.632597	18	2.9682e-07	7.4533e-06	0.24279	0.87538
